time,numPos,numSamp,P
1979-09-09,98,6877100,1.42501926684213e-05
1979-09-16,81,6877100,1.1778220470838e-05
1979-09-23,101,6877100,1.46864230562301e-05
1979-09-30,77,6877100,1.11965799537596e-05
1979-10-07,107,6877100,1.55588838318477e-05
1979-10-14,111,6877100,1.61405243489261e-05
1979-10-21,110,6877100,1.59951142196565e-05
1979-10-28,129,6877100,1.8757906675779e-05
1979-11-04,121,6877100,1.75946256416222e-05
1979-11-11,139,6877100,2.02120079684751e-05
1979-11-18,139,6877100,2.02120079684751e-05
1979-11-25,192,6877100,2.79187448197641e-05
1979-12-02,115,6877100,1.67221648660046e-05
1979-12-09,161,6877100,2.34110308124064e-05
1979-12-16,195,6877100,2.8354975207573e-05
1979-12-23,133,6877100,1.93395471928575e-05
1979-12-31,90,6877100,1.30869116342644e-05
1980-01-06,231,6849100,3.37270590296535e-05
1980-01-13,337,6849100,4.92035449913127e-05
1980-01-20,197,6849100,2.87629031551591e-05
1980-01-27,204,6849100,2.97849352469668e-05
1980-02-03,217,6849100,3.16829948460382e-05
1980-02-10,288,6849100,4.20493203486589e-05
1980-02-17,359,6849100,5.24156458512797e-05
1980-02-24,475,6849100,6.93521776583785e-05
1980-03-01,392,6849100,5.72337971412302e-05
1980-03-08,497,6849100,7.25642785183455e-05
1980-03-15,476,6849100,6.94981822429224e-05
1980-03-22,573,6849100,8.3660626943686e-05
1980-03-29,668,6849100,9.75310624753617e-05
1980-04-05,488,6849100,7.12502372574499e-05
1980-04-12,632,6849100,9.22748974317794e-05
1980-04-19,628,6849100,9.16908790936035e-05
1980-04-26,566,6849100,8.26385948518784e-05
1980-05-02,501,6849100,7.31482968565213e-05
1980-05-09,325,6849100,4.74514899767853e-05
1980-05-16,547,6849100,7.98645077455432e-05
1980-05-23,527,6849100,7.69444160546641e-05
1980-05-30,518,6849100,7.56303747937685e-05
1980-06-06,631,6849100,9.21288928472354e-05
1980-06-13,461,6849100,6.73081134747631e-05
1980-06-20,431,6849100,6.29279759384445e-05
1980-06-27,407,6849100,5.94238659093896e-05
1980-07-03,428,6849100,6.24899621848126e-05
1980-07-10,404,6849100,5.89858521557577e-05
1980-07-17,478,6849100,6.97901914120103e-05
1980-07-24,452,6849100,6.59940722138675e-05
1980-07-31,463,6849100,6.7600122643851e-05
1980-08-07,410,6849100,5.98618796630214e-05
1980-08-14,289,6849100,4.21953249332029e-05
1980-08-21,202,6849100,2.94929260778788e-05
1980-08-28,131,6849100,1.91266005752581e-05
1980-09-03,103,6849100,1.50384722080273e-05
1980-09-10,99,6849100,1.44544538698515e-05
1980-09-17,82,6849100,1.19723759326043e-05
1980-09-24,61,6849100,8.90627965718124e-06
1980-10-01,89,6849100,1.2994408024412e-05
1980-10-08,92,6849100,1.34324217780438e-05
1980-10-15,90,6849100,1.31404126089559e-05
1980-10-22,65,6849100,9.49029799535705e-06
1980-10-29,87,6849100,1.27023988553241e-05
1980-11-04,77,6849100,1.12423530098845e-05
1980-11-11,74,6849100,1.08043392562526e-05
1980-11-18,73,6849100,1.06583346717087e-05
1980-11-25,68,6849100,9.92831174898892e-06
1980-12-02,88,6849100,1.2848403439868e-05
1980-12-09,45,6849100,6.57020630447796e-06
1980-12-16,80,6849100,1.16803667635164e-05
1980-12-23,32,6849100,4.67214670540655e-06
1980-12-31,63,6849100,9.19828882626914e-06
1981-01-07,108,6851400,1.57632016814082e-05
1981-01-14,60,6851400,8.75733426744899e-06
1981-01-21,46,6851400,6.71395627171089e-06
1981-01-28,67,6851400,9.77902326531804e-06
1981-02-04,54,6851400,7.88160084070409e-06
1981-02-11,42,6851400,6.13013398721429e-06
1981-02-18,68,6851400,9.92497883644219e-06
1981-02-25,63,6851400,9.19520098082144e-06
1981-03-04,65,6851400,9.48711212306974e-06
1981-03-11,51,6851400,7.44373412733164e-06
1981-03-18,61,6851400,8.90328983857314e-06
1981-03-25,69,6851400,1.00709344075663e-05
1981-04-01,66,6851400,9.63306769419389e-06
1981-04-08,87,6851400,1.2698134687801e-05
1981-04-15,48,6851400,7.00586741395919e-06
1981-04-22,78,6851400,1.13845345476837e-05
1981-04-29,65,6851400,9.48711212306974e-06
1981-05-06,80,6851400,1.1676445689932e-05
1981-05-13,83,6851400,1.21143124033044e-05
1981-05-20,55,6851400,8.02755641182824e-06
1981-05-27,86,6851400,1.25521791166769e-05
1981-06-03,75,6851400,1.09466678343112e-05
1981-06-10,93,6851400,1.35738681145459e-05
1981-06-17,94,6851400,1.37198236856701e-05
1981-06-24,68,6851400,9.92497883644219e-06
1981-07-01,85,6851400,1.24062235455527e-05
1981-07-08,103,6851400,1.50334238257874e-05
1981-07-15,99,6851400,1.44496015412908e-05
1981-07-22,123,6851400,1.79525352482704e-05
1981-07-29,84,6851400,1.22602679744286e-05
1981-08-05,127,6851400,1.8536357532767e-05
1981-08-12,93,6851400,1.35738681145459e-05
1981-08-19,88,6851400,1.28440902589252e-05
1981-08-26,68,6851400,9.92497883644219e-06
1981-09-02,54,6851400,7.88160084070409e-06
1981-09-09,53,6851400,7.73564526957994e-06
1981-09-16,31,6851400,4.52462270484864e-06
1981-09-23,37,6851400,5.40035613159354e-06
1981-09-30,33,6851400,4.81653384709694e-06
1981-10-07,30,6851400,4.37866713372449e-06
1981-10-14,47,6851400,6.85991184283504e-06
1981-10-21,50,6851400,7.29777855620749e-06
1981-10-28,41,6851400,5.98417841609014e-06
1981-11-04,49,6851400,7.15182298508334e-06
1981-11-11,56,6851400,8.17351198295239e-06
1981-11-18,54,6851400,7.88160084070409e-06
1981-11-25,66,6851400,9.63306769419389e-06
1981-12-02,71,6851400,1.03628455498146e-05
1981-12-09,57,6851400,8.31946755407654e-06
1981-12-16,55,6851400,8.02755641182824e-06
1981-12-23,58,6851400,8.46542312520069e-06
1981-12-31,56,6851400,8.17351198295239e-06
1982-01-07,120,6765100,1.77380969978271e-05
1982-01-14,111,6765100,1.64077397229901e-05
1982-01-21,117,6765100,1.72946445728814e-05
1982-01-28,131,6765100,1.93640892226279e-05
1982-02-04,156,6765100,2.30595260971752e-05
1982-02-11,212,6765100,3.13373046961612e-05
1982-02-18,238,6765100,3.51805590456904e-05
1982-02-25,290,6765100,4.28670677447488e-05
1982-03-04,312,6765100,4.61190521943504e-05
1982-03-11,261,6765100,3.85803609702739e-05
1982-03-18,309,6765100,4.56755997694047e-05
1982-03-25,341,6765100,5.04057589688253e-05
1982-04-01,370,6765100,5.46924657433002e-05
1982-04-08,341,6765100,5.04057589688253e-05
1982-04-15,441,6765100,6.51875064670145e-05
1982-04-22,507,6765100,7.49434598158194e-05
1982-04-29,506,6765100,7.47956423408375e-05
1982-05-06,326,6765100,4.81884968440969e-05
1982-05-13,405,6765100,5.98660773676664e-05
1982-05-20,367,6765100,5.42490133183545e-05
1982-05-27,395,6765100,5.83879026178475e-05
1982-06-03,376,6765100,5.55793705931915e-05
1982-06-10,393,6765100,5.80922676678837e-05
1982-06-17,407,6765100,6.01617123176302e-05
1982-06-24,273,6765100,4.03541706700566e-05
1982-07-01,303,6765100,4.47886949195134e-05
1982-07-08,323,6765100,4.77450444191512e-05
1982-07-15,358,6765100,5.29186560435175e-05
1982-07-22,355,6765100,5.24752036185718e-05
1982-07-29,313,6765100,4.62668696693323e-05
1982-08-05,251,6765100,3.7102186220455e-05
1982-08-12,263,6765100,3.88759959202377e-05
1982-08-19,202,6765100,2.98591299463423e-05
1982-08-26,138,6765100,2.03988115475011e-05
1982-09-02,97,6765100,1.43382950732436e-05
1982-09-09,162,6765100,2.39464309470666e-05
1982-09-16,85,6765100,1.25644853734609e-05
1982-09-23,80,6765100,1.18253979985514e-05
1982-09-30,85,6765100,1.25644853734609e-05
1982-10-07,68,6765100,1.00515882987687e-05
1982-10-14,54,6765100,7.98214364902219e-06
1982-10-21,85,6765100,1.25644853734609e-05
1982-10-28,104,6765100,1.53730173981168e-05
1982-11-04,76,6765100,1.12341280986238e-05
1982-11-11,59,6765100,8.72123102393165e-06
1982-11-18,97,6765100,1.43382950732436e-05
1982-11-25,94,6765100,1.38948426482979e-05
1982-12-02,123,6765100,1.81815494227728e-05
1982-12-09,113,6765100,1.67033746729538e-05
1982-12-16,101,6765100,1.49295649731711e-05
1982-12-23,125,6765100,1.84771843727365e-05
1982-12-31,88,6765100,1.30079377984065e-05
1983-01-07,175,6754500,2.59086534902657e-05
1983-01-14,185,6754500,2.73891479754238e-05
1983-01-21,153,6754500,2.26515656229181e-05
1983-01-28,181,6754500,2.67969501813606e-05
1983-02-04,196,6754500,2.90176919090976e-05
1983-02-11,223,6754500,3.30150270190244e-05
1983-02-18,210,6754500,3.10903841883189e-05
1983-02-25,200,6754500,2.96098897031609e-05
1983-03-04,272,6754500,4.02694499962988e-05
1983-03-11,292,6754500,4.32304389666149e-05
1983-03-18,249,6754500,3.68643126804353e-05
1983-03-25,264,6754500,3.90850544081723e-05
1983-04-01,223,6754500,3.30150270190244e-05
1983-04-08,294,6754500,4.35265378636465e-05
1983-04-15,365,6754500,5.40380487082686e-05
1983-04-22,311,6754500,4.60433784884151e-05
1983-04-29,250,6754500,3.70123621289511e-05
1983-05-06,276,6754500,4.0861647790362e-05
1983-05-13,333,6754500,4.93004663557628e-05
1983-05-20,365,6754500,5.40380487082686e-05
1983-05-27,287,6754500,4.24901917240358e-05
1983-06-03,272,6754500,4.02694499962988e-05
1983-06-10,403,6754500,5.96639277518691e-05
1983-06-17,342,6754500,5.06329113924051e-05
1983-06-24,284,6754500,4.20460433784884e-05
1983-07-01,217,6754500,3.21267303279295e-05
1983-07-08,215,6754500,3.18306314308979e-05
1983-07-15,253,6754500,3.74565104744985e-05
1983-07-22,299,6754500,4.42667851062255e-05
1983-07-29,241,6754500,3.56799170923088e-05
1983-08-05,154,6754500,2.27996150714339e-05
1983-08-12,115,6754500,1.70256865793175e-05
1983-08-19,113,6754500,1.67295876822859e-05
1983-08-26,87,6754500,1.2880302020875e-05
1983-09-02,56,6754500,8.29076911688504e-06
1983-09-09,43,6754500,6.36612628617958e-06
1983-09-16,40,6754500,5.92197794063217e-06
1983-09-23,39,6754500,5.77392849211637e-06
1983-09-30,49,6754500,7.25442297727441e-06
1983-10-07,42,6754500,6.21807683766378e-06
1983-10-14,30,6754500,4.44148345547413e-06
1983-10-21,40,6754500,5.92197794063217e-06
1983-10-28,33,6754500,4.88563180102154e-06
1983-11-04,29,6754500,4.29343400695832e-06
1983-11-11,39,6754500,5.77392849211637e-06
1983-11-18,31,6754500,4.58953290398993e-06
1983-11-25,40,6754500,5.92197794063217e-06
1983-12-02,56,6754500,8.29076911688504e-06
1983-12-09,51,6754500,7.55052187430602e-06
1983-12-16,25,6754500,3.70123621289511e-06
1983-12-23,45,6754500,6.66222518321119e-06
1983-12-31,38,6754500,5.62587904360056e-06
1984-01-07,94,6756000,1.39135583185317e-05
1984-01-14,83,6756000,1.22853759621078e-05
1984-01-21,50,6756000,7.400828892836e-06
1984-01-28,46,6756000,6.80876258140912e-06
1984-02-04,68,6756000,1.0065127294257e-05
1984-02-11,87,6756000,1.28774422735346e-05
1984-02-18,84,6756000,1.24333925399645e-05
1984-02-25,65,6756000,9.6210775606868e-06
1984-03-03,74,6756000,1.09532267613973e-05
1984-03-10,68,6756000,1.0065127294257e-05
1984-03-17,86,6756000,1.27294256956779e-05
1984-03-24,54,6756000,7.99289520426288e-06
1984-03-31,81,6756000,1.19893428063943e-05
1984-04-07,82,6756000,1.2137359384251e-05
1984-04-14,68,6756000,1.0065127294257e-05
1984-04-21,42,6756000,6.21669626998224e-06
1984-04-28,47,6756000,6.95677915926584e-06
1984-05-05,61,6756000,9.02901124925992e-06
1984-05-12,39,6756000,5.77264653641208e-06
1984-05-19,52,6756000,7.69686204854944e-06
1984-05-26,99,6756000,1.46536412078153e-05
1984-06-02,65,6756000,9.6210775606868e-06
1984-06-09,109,6756000,1.61338069863825e-05
1984-06-16,127,6756000,1.87981053878034e-05
1984-06-23,106,6756000,1.56897572528123e-05
1984-06-30,114,6756000,1.68738898756661e-05
1984-07-07,152,6756000,2.24985198342214e-05
1984-07-14,138,6756000,2.04262877442274e-05
1984-07-21,154,6756000,2.27945529899349e-05
1984-07-28,175,6756000,2.5902901124926e-05
1984-08-04,176,6756000,2.60509177027827e-05
1984-08-11,172,6756000,2.54588513913558e-05
1984-08-18,130,6756000,1.92421551213736e-05
1984-08-25,109,6756000,1.61338069863825e-05
1984-09-01,61,6756000,9.02901124925992e-06
1984-09-08,60,6756000,8.8809946714032e-06
1984-09-15,55,6756000,8.1409117821196e-06
1984-09-22,35,6756000,5.1805802249852e-06
1984-09-29,51,6756000,7.54884547069272e-06
1984-10-06,62,6756000,9.17702782711664e-06
1984-10-13,89,6756000,1.31734754292481e-05
1984-10-20,75,6756000,1.1101243339254e-05
1984-10-27,51,6756000,7.54884547069272e-06
1984-11-03,78,6756000,1.15452930728242e-05
1984-11-10,116,6756000,1.71699230313795e-05
1984-11-17,67,6756000,9.91711071640024e-06
1984-11-24,73,6756000,1.08052101835406e-05
1984-12-01,81,6756000,1.19893428063943e-05
1984-12-08,94,6756000,1.39135583185317e-05
1984-12-15,71,6756000,1.05091770278271e-05
1984-12-22,71,6756000,1.05091770278271e-05
1984-12-31,39,6756000,5.77264653641208e-06
1985-01-07,128,6767500,1.89139268562985e-05
1985-01-14,193,6767500,2.85186553380126e-05
1985-01-21,120,6767500,1.77318064277798e-05
1985-01-28,133,6767500,1.96527521241226e-05
1985-02-04,151,6767500,2.23125230882896e-05
1985-02-11,208,6767500,3.0735131141485e-05
1985-02-18,211,6767500,3.11784263021795e-05
1985-02-25,257,6767500,3.79756187661618e-05
1985-03-04,276,6767500,4.07831547838936e-05
1985-03-11,285,6767500,4.21130402659771e-05
1985-03-18,252,6767500,3.72367934983376e-05
1985-03-25,287,6767500,4.24085703731068e-05
1985-04-01,316,6767500,4.66937569264869e-05
1985-04-08,291,6767500,4.29996305873661e-05
1985-04-15,318,6767500,4.69892870336166e-05
1985-04-22,458,6767500,6.7676394532693e-05
1985-04-29,354,6767500,5.23088289619505e-05
1985-05-06,314,6767500,4.63982268193572e-05
1985-05-13,280,6767500,4.13742149981529e-05
1985-05-20,367,6767500,5.42297746582933e-05
1985-05-27,445,6767500,6.57554488363502e-05
1985-06-03,409,6767500,6.04359069080163e-05
1985-06-10,506,6767500,7.4769117103805e-05
1985-06-17,455,6767500,6.72330993719985e-05
1985-06-24,367,6767500,5.42297746582933e-05
1985-07-01,472,6767500,6.97451052826007e-05
1985-07-08,514,6767500,7.59512375323236e-05
1985-07-15,495,6767500,7.31437015145918e-05
1985-07-22,500,6767500,7.3882526782416e-05
1985-07-29,412,6767500,6.08792020687107e-05
1985-08-05,415,6767500,6.13224972294052e-05
1985-08-12,367,6767500,5.42297746582933e-05
1985-08-19,355,6767500,5.24565940155153e-05
1985-08-26,283,6767500,4.18175101588474e-05
1985-09-02,155,6767500,2.29035833025489e-05
1985-09-09,177,6767500,2.61544144809753e-05
1985-09-16,125,6767500,1.8470631695604e-05
1985-09-23,94,6767500,1.38899150350942e-05
1985-09-30,103,6767500,1.52198005171777e-05
1985-10-07,114,6767500,1.68452161063908e-05
1985-10-14,118,6767500,1.74362763206502e-05
1985-10-21,92,6767500,1.35943849279645e-05
1985-10-28,121,6767500,1.78795714813447e-05
1985-11-04,102,6767500,1.50720354636129e-05
1985-11-11,105,6767500,1.55153306243074e-05
1985-11-18,79,6767500,1.16734392316217e-05
1985-11-25,76,6767500,1.12301440709272e-05
1985-12-02,89,6767500,1.315108976727e-05
1985-12-09,56,6767500,8.27484299963059e-06
1985-12-16,77,6767500,1.13779091244921e-05
1985-12-23,87,6767500,1.28555596601404e-05
1985-12-31,38,6767500,5.61507203546361e-06
1986-01-06,144,6775200,2.12539851222104e-05
1986-01-13,165,6775200,2.43535246191994e-05
1986-01-20,103,6775200,1.52025032471366e-05
1986-01-27,94,6775200,1.38741291769985e-05
1986-02-03,91,6775200,1.34313378202857e-05
1986-02-10,124,6775200,1.83020427441256e-05
1986-02-17,132,6775200,1.94828196953595e-05
1986-02-24,119,6775200,1.75640571496044e-05
1986-03-02,137,6775200,2.02208052898807e-05
1986-03-09,110,6775200,1.62356830794663e-05
1986-03-16,145,6775200,2.14015822411147e-05
1986-03-23,172,6775200,2.53867044515291e-05
1986-03-30,163,6775200,2.4058330381391e-05
1986-04-06,178,6775200,2.62722871649545e-05
1986-04-13,209,6775200,3.08477978509859e-05
1986-04-20,183,6775200,2.70102727594757e-05
1986-04-27,153,6775200,2.25823591923486e-05
1986-05-03,144,6775200,2.12539851222104e-05
1986-05-10,131,6775200,1.93352225764553e-05
1986-05-17,134,6775200,1.9778013933168e-05
1986-05-24,178,6775200,2.62722871649545e-05
1986-05-31,136,6775200,2.00732081709765e-05
1986-06-07,139,6775200,2.05159995276892e-05
1986-06-14,182,6775200,2.68626756405715e-05
1986-06-21,120,6775200,1.77116542685087e-05
1986-06-28,116,6775200,1.71212657928917e-05
1986-07-04,114,6775200,1.68260715550832e-05
1986-07-11,110,6775200,1.62356830794663e-05
1986-07-18,109,6775200,1.6088085960562e-05
1986-07-25,77,6775200,1.13649781556264e-05
1986-08-01,86,6775200,1.26933522257646e-05
1986-08-08,91,6775200,1.34313378202857e-05
1986-08-15,64,6775200,9.4462156098713e-06
1986-08-22,54,6775200,7.97024442082891e-06
1986-08-29,31,6775200,4.57551068603141e-06
1986-09-04,52,6775200,7.67505018302043e-06
1986-09-11,43,6775200,6.34667611288228e-06
1986-09-18,43,6775200,6.34667611288228e-06
1986-09-25,36,6775200,5.3134962805526e-06
1986-10-02,30,6775200,4.42791356712717e-06
1986-10-09,45,6775200,6.64187035069076e-06
1986-10-16,35,6775200,5.16589916164836e-06
1986-10-23,50,6775200,7.37985594521195e-06
1986-10-30,58,6775200,8.56063289644586e-06
1986-11-05,63,6775200,9.29861849096706e-06
1986-11-12,39,6775200,5.75628763726532e-06
1986-11-19,53,6775200,7.82264730192467e-06
1986-11-26,61,6775200,9.00342425315858e-06
1986-12-03,56,6775200,8.26543865863738e-06
1986-12-10,44,6775200,6.49427323178652e-06
1986-12-17,48,6775200,7.08466170740347e-06
1986-12-24,33,6775200,4.87070492383989e-06
1986-12-31,35,6775200,5.16589916164836e-06
1987-01-07,87,6755300,1.28787766642488e-05
1987-01-14,76,6755300,1.12504255917576e-05
1987-01-21,73,6755300,1.08063298447145e-05
1987-01-28,74,6755300,1.09543617603955e-05
1987-02-04,80,6755300,1.18425532544817e-05
1987-02-11,73,6755300,1.08063298447145e-05
1987-02-18,77,6755300,1.13984575074386e-05
1987-02-25,81,6755300,1.19905851701627e-05
1987-03-04,73,6755300,1.08063298447145e-05
1987-03-11,81,6755300,1.19905851701627e-05
1987-03-18,77,6755300,1.13984575074386e-05
1987-03-25,96,6755300,1.4211063905378e-05
1987-04-01,141,6755300,2.08725001110239e-05
1987-04-08,116,6755300,1.71717022189984e-05
1987-04-15,162,6755300,2.39811703403254e-05
1987-04-22,108,6755300,1.59874468935503e-05
1987-04-29,121,6755300,1.79118617974035e-05
1987-05-06,67,6755300,9.91813835062839e-06
1987-05-13,106,6755300,1.56913830621882e-05
1987-05-20,70,6755300,1.03622340976715e-05
1987-05-27,80,6755300,1.18425532544817e-05
1987-06-03,128,6755300,1.89480852071707e-05
1987-06-10,71,6755300,1.05102660133525e-05
1987-06-17,109,6755300,1.61354788092313e-05
1987-06-24,91,6755300,1.34709043269729e-05
1987-07-01,103,6755300,1.52472873151451e-05
1987-07-08,125,6755300,1.85039894601276e-05
1987-07-15,86,6755300,1.27307447485678e-05
1987-07-22,89,6755300,1.31748404956109e-05
1987-07-29,83,6755300,1.22866490015247e-05
1987-08-05,76,6755300,1.12504255917576e-05
1987-08-12,91,6755300,1.34709043269729e-05
1987-08-19,68,6755300,1.00661702663094e-05
1987-08-26,41,6755300,6.06930854292186e-06
1987-09-02,42,6755300,6.21734045860288e-06
1987-09-09,43,6755300,6.3653723742839e-06
1987-09-16,41,6755300,6.06930854292186e-06
1987-09-23,55,6755300,8.14175536245615e-06
1987-09-30,53,6755300,7.8456915310941e-06
1987-10-07,44,6755300,6.51340428996492e-06
1987-10-14,34,6755300,5.03308513315471e-06
1987-10-21,45,6755300,6.66143620564594e-06
1987-10-28,68,6755300,1.00661702663094e-05
1987-11-04,52,6755300,7.69765961541308e-06
1987-11-11,53,6755300,7.8456915310941e-06
1987-11-18,77,6755300,1.13984575074386e-05
1987-11-25,84,6755300,1.24346809172058e-05
1987-12-02,82,6755300,1.21386170858437e-05
1987-12-09,95,6755300,1.4063031989697e-05
1987-12-16,132,6755300,1.95402128698947e-05
1987-12-23,170,6755300,2.51654256657735e-05
1987-12-31,207,6755300,3.06426065459713e-05
1988-01-07,245,6735400,3.63749740178757e-05
1988-01-14,142,6735400,2.10826380021973e-05
1988-01-21,142,6735400,2.10826380021973e-05
1988-01-28,154,6735400,2.28642693826647e-05
1988-02-04,177,6735400,2.62790628618939e-05
1988-02-11,253,6735400,3.75627282715206e-05
1988-02-18,258,6735400,3.83050746800487e-05
1988-02-25,237,6735400,3.51872197642308e-05
1988-03-03,265,6735400,3.9344359651988e-05
1988-03-10,266,6735400,3.94928289336936e-05
1988-03-17,293,6735400,4.35014995397452e-05
1988-03-24,334,6735400,4.95887400896755e-05
1988-03-31,293,6735400,4.35014995397452e-05
1988-04-07,296,6735400,4.39469073848621e-05
1988-04-14,387,6735400,5.7457612020073e-05
1988-04-21,307,6735400,4.55800694836238e-05
1988-04-28,252,6735400,3.7414258989815e-05
1988-05-05,186,6735400,2.76152863972444e-05
1988-05-12,306,6735400,4.54316002019182e-05
1988-05-19,271,6735400,4.02351753422217e-05
1988-05-26,246,6735400,3.65234432995813e-05
1988-06-02,222,6735400,3.29601805386466e-05
1988-06-09,367,6735400,5.44882263859608e-05
1988-06-16,306,6735400,4.54316002019182e-05
1988-06-23,260,6735400,3.86020132434599e-05
1988-06-30,273,6735400,4.05321139056329e-05
1988-07-07,242,6735400,3.59295661727589e-05
1988-07-14,277,6735400,4.11259910324554e-05
1988-07-21,174,6735400,2.5833655016777e-05
1988-07-28,181,6735400,2.68729399887163e-05
1988-08-04,122,6735400,1.8113252368085e-05
1988-08-11,116,6735400,1.72224366778514e-05
1988-08-18,99,6735400,1.46984588888559e-05
1988-08-25,73,6735400,1.08382575645099e-05
1988-09-01,65,6735400,9.65050331086498e-06
1988-09-08,34,6735400,5.04795557799091e-06
1988-09-15,16,6735400,2.37550850728984e-06
1988-09-22,50,6735400,7.42346408528076e-06
1988-09-29,84,6735400,1.24714196632717e-05
1988-10-06,83,6735400,1.23229503815661e-05
1988-10-13,68,6735400,1.00959111559818e-05
1988-10-20,58,6735400,8.61121833892568e-06
1988-10-27,74,6735400,1.09867268462155e-05
1988-11-03,57,6735400,8.46274905722006e-06
1988-11-10,75,6735400,1.11351961279211e-05
1988-11-17,48,6735400,7.12652552186953e-06
1988-11-24,46,6735400,6.8295869584583e-06
1988-12-01,42,6735400,6.23570983163584e-06
1988-12-08,33,6735400,4.8994862962853e-06
1988-12-15,25,6735400,3.71173204264038e-06
1988-12-22,39,6735400,5.79030198651899e-06
1988-12-31,23,6735400,3.41479347922915e-06
1989-01-07,44,6756400,6.51234385175537e-06
1989-01-14,47,6756400,6.95636729619324e-06
1989-01-21,39,6756400,5.77230477769226e-06
1989-01-28,49,6756400,7.25238292581848e-06
1989-02-04,44,6756400,6.51234385175537e-06
1989-02-11,57,6756400,8.43644544431946e-06
1989-02-18,47,6756400,6.95636729619324e-06
1989-02-25,66,6756400,9.76851577763306e-06
1989-03-04,55,6756400,8.14042981469422e-06
1989-03-11,71,6756400,1.05085548516962e-05
1989-03-18,58,6756400,8.58445325913208e-06
1989-03-25,55,6756400,8.14042981469422e-06
1989-04-01,59,6756400,8.7324610739447e-06
1989-04-08,70,6756400,1.03605470368835e-05
1989-04-15,60,6756400,8.88046888875733e-06
1989-04-22,56,6756400,8.28843762950684e-06
1989-04-29,54,6756400,7.99242199988159e-06
1989-05-06,48,6756400,7.10437511100586e-06
1989-05-13,45,6756400,6.66035166656799e-06
1989-05-20,56,6756400,8.28843762950684e-06
1989-05-27,37,6756400,5.47628914806702e-06
1989-06-03,40,6756400,5.92031259250488e-06
1989-06-10,57,6756400,8.43644544431946e-06
1989-06-17,31,6756400,4.58824225919129e-06
1989-06-24,40,6756400,5.92031259250488e-06
1989-07-01,53,6756400,7.84441418506897e-06
1989-07-08,48,6756400,7.10437511100586e-06
1989-07-15,39,6756400,5.77230477769226e-06
1989-07-22,39,6756400,5.77230477769226e-06
1989-07-29,44,6756400,6.51234385175537e-06
1989-08-05,44,6756400,6.51234385175537e-06
1989-08-12,21,6756400,3.10816411106506e-06
1989-08-19,26,6756400,3.84820318512817e-06
1989-08-26,29,6756400,4.29222662956604e-06
1989-09-02,29,6756400,4.29222662956604e-06
1989-09-09,20,6756400,2.96015629625244e-06
1989-09-16,20,6756400,2.96015629625244e-06
1989-09-23,20,6756400,2.96015629625244e-06
1989-09-30,32,6756400,4.73625007400391e-06
1989-10-07,24,6756400,3.55218755550293e-06
1989-10-14,35,6756400,5.18027351844177e-06
1989-10-21,24,6756400,3.55218755550293e-06
1989-10-28,27,6756400,3.9962109999408e-06
1989-11-04,40,6756400,5.92031259250488e-06
1989-11-11,30,6756400,4.44023444437866e-06
1989-11-18,41,6756400,6.06832040731751e-06
1989-11-25,41,6756400,6.06832040731751e-06
1989-12-02,48,6756400,7.10437511100586e-06
1989-12-09,32,6756400,4.73625007400391e-06
1989-12-16,26,6756400,3.84820318512817e-06
1989-12-23,48,6756400,7.10437511100586e-06
1989-12-31,18,6756400,2.6641406666272e-06
1990-01-07,26,6794400,3.82668079594961e-06
1990-01-14,28,6794400,4.1210408571765e-06
1990-01-21,20,6794400,2.94360061226893e-06
1990-01-28,23,6794400,3.38514070410927e-06
1990-02-04,35,6794400,5.15130107147062e-06
1990-02-11,25,6794400,3.67950076533616e-06
1990-02-18,34,6794400,5.00412104085718e-06
1990-02-25,40,6794400,5.88720122453785e-06
1990-03-04,22,6794400,3.23796067349582e-06
1990-03-11,22,6794400,3.23796067349582e-06
1990-03-18,34,6794400,5.00412104085718e-06
1990-03-25,48,6794400,7.06464146944543e-06
1990-04-01,38,6794400,5.59284116331096e-06
1990-04-08,41,6794400,6.0343812551513e-06
1990-04-15,32,6794400,4.70976097963028e-06
1990-04-22,19,6794400,2.79642058165548e-06
1990-04-29,20,6794400,2.94360061226893e-06
1990-05-06,24,6794400,3.53232073472271e-06
1990-05-13,34,6794400,5.00412104085718e-06
1990-05-20,20,6794400,2.94360061226893e-06
1990-05-27,29,6794400,4.26822088778995e-06
1990-06-03,26,6794400,3.82668079594961e-06
1990-06-10,23,6794400,3.38514070410927e-06
1990-06-17,36,6794400,5.29848110208407e-06
1990-06-24,24,6794400,3.53232073472271e-06
1990-07-01,30,6794400,4.41540091840339e-06
1990-07-08,37,6794400,5.44566113269752e-06
1990-07-15,37,6794400,5.44566113269752e-06
1990-07-22,41,6794400,6.0343812551513e-06
1990-07-29,29,6794400,4.26822088778995e-06
1990-08-05,29,6794400,4.26822088778995e-06
1990-08-12,30,6794400,4.41540091840339e-06
1990-08-19,23,6794400,3.38514070410927e-06
1990-08-26,8,6794400,1.17744024490757e-06
1990-09-02,12,6794400,1.76616036736136e-06
1990-09-09,20,6794400,2.94360061226893e-06
1990-09-16,18,6794400,2.64924055104203e-06
1990-09-23,8,6794400,1.17744024490757e-06
1990-09-30,17,6794400,2.50206052042859e-06
1990-10-07,26,6794400,3.82668079594961e-06
1990-10-14,21,6794400,3.09078064288237e-06
1990-10-21,27,6794400,3.97386082656305e-06
1990-10-28,20,6794400,2.94360061226893e-06
