year,date,cases,births,population,P,B_t
1963,1963-02-04,901,144047,7972840,0.000113008664415691,0.0180672131887759
1963,1963-02-11,1190,144047,7972840,0.000149256726586762,0.0180672131887759
1963,1963-02-18,1050,144047,7972840,0.000131697111694202,0.0180672131887759
1963,1963-02-25,1250,144047,7972840,0.000156782275826431,0.0180672131887759
1963,1963-03-04,1121,144047,7972840,0.000140602344961143,0.0180672131887759
1963,1963-03-11,1090,144047,7972840,0.000136714144520648,0.0180672131887759
1963,1963-03-18,983,144047,7972840,0.000123293581709905,0.0180672131887759
1963,1963-03-25,1016,144047,7972840,0.000127432633791723,0.0180672131887759
1963,1963-04-01,1199,144047,7972840,0.000150385558972712,0.0180672131887759
1963,1963-04-08,1287,144047,7972840,0.000161423031190893,0.0180672131887759
1963,1963-04-15,1175,144047,7972840,0.000147375339276845,0.0180672131887759
1963,1963-04-22,1450,144047,7972840,0.00018186743995866,0.0180672131887759
1963,1963-04-29,1332,144047,7972840,0.000167067193120645,0.0180672131887759
1963,1963-05-06,1102,144047,7972840,0.000138219254368581,0.0180672131887759
1963,1963-05-13,756,144047,7972840,9.48219204198253e-05,0.0180672131887759
1963,1963-05-20,713,144047,7972840,8.94286101313961e-05,0.0180672131887759
1963,1963-05-27,672,144047,7972840,8.42861514842892e-05,0.0180672131887759
1963,1963-06-03,775,144047,7972840,9.72050110123871e-05,0.0180672131887759
1963,1963-06-10,663,144047,7972840,8.31573190983389e-05,0.0180672131887759
1963,1963-06-17,862,144047,7972840,0.000108117057409907,0.0180672131887759
1963,1963-06-24,588,144047,7972840,7.3750382548753e-05,0.0180672131887759
1963,1963-07-01,571,144047,7972840,7.16181435975136e-05,0.0180672131887759
1963,1963-07-08,477,144047,7972840,5.9828116455366e-05,0.0180672131887759
1963,1963-07-15,471,144047,7972840,5.90755615313991e-05,0.0180672131887759
1963,1963-07-22,457,144047,7972840,5.73196000421431e-05,0.0180672131887759
1963,1963-07-29,503,144047,7972840,6.30891877925557e-05,0.0180672131887759
1963,1963-08-05,338,144047,7972840,4.23939273834669e-05,0.0180672131887759
1963,1963-08-12,231,144047,7972840,2.89733645727244e-05,0.0180672131887759
1963,1963-08-19,183,144047,7972840,2.29529251809895e-05,0.0180672131887759
1963,1963-08-26,175,144047,7972840,2.19495186157003e-05,0.0180672131887759
1963,1963-09-02,77,144047,7972840,9.65778819090813e-06,0.0180672131887759
1963,1963-09-09,74,144047,7972840,9.2815107289247e-06,0.0180672131887759
1963,1963-09-16,43,144047,7972840,5.39331028842922e-06,0.0180672131887759
1963,1963-09-23,45,144047,7972840,5.64416192975151e-06,0.0180672131887759
1963,1963-09-30,48,144047,7972840,6.02043939173494e-06,0.0180672131887759
1963,1963-10-07,37,144047,7972840,4.64075536446235e-06,0.0180672131887759
1963,1963-10-14,38,144047,7972840,4.76618118512349e-06,0.0180672131887759
1963,1963-10-21,27,144047,7972840,3.3864971578509e-06,0.0180672131887759
1963,1963-10-28,43,144047,7972840,5.39331028842922e-06,0.0180672131887759
1963,1963-11-04,38,144047,7972840,4.76618118512349e-06,0.0180672131887759
1963,1963-11-11,56,144047,7972840,7.0238459570241e-06,0.0180672131887759
1963,1963-11-18,48,144047,7972840,6.02043939173494e-06,0.0180672131887759
1963,1963-11-25,36,144047,7972840,4.51532954380121e-06,0.0180672131887759
1963,1963-12-02,54,144047,7972840,6.77299431570181e-06,0.0180672131887759
1963,1963-12-09,49,144047,7972840,6.14586521239608e-06,0.0180672131887759
1963,1963-12-16,29,144047,7972840,3.63734879917319e-06,0.0180672131887759
1963,1963-12-23,39,144047,7972840,4.89160700578464e-06,0.0180672131887759
1963,1963-12-31,16,144047,7972840,2.00681313057831e-06,0.0180672131887759
1964,1964-01-06,39,146859,7978900,4.88789181466117e-06,0.0184059206156237
1964,1964-01-13,37,146859,7978900,4.6372306959606e-06,0.0184059206156237
1964,1964-01-20,38,146859,7978900,4.76256125531088e-06,0.0184059206156237
1964,1964-01-27,39,146859,7978900,4.88789181466117e-06,0.0184059206156237
1964,1964-02-03,56,146859,7978900,7.01851132361604e-06,0.0184059206156237
1964,1964-02-10,79,146859,7978900,9.90111418867262e-06,0.0184059206156237
1964,1964-02-17,70,146859,7978900,8.77313915452005e-06,0.0184059206156237
1964,1964-02-24,65,146859,7978900,8.14648635776861e-06,0.0184059206156237
1964,1964-03-01,74,146859,7978900,9.27446139192119e-06,0.0184059206156237
1964,1964-03-08,86,146859,7978900,1.07784281041246e-05,0.0184059206156237
1964,1964-03-15,105,146859,7978900,1.31597087317801e-05,0.0184059206156237
1964,1964-03-22,143,146859,7978900,1.7922269987091e-05,0.0184059206156237
1964,1964-03-29,148,146859,7978900,1.85489227838424e-05,0.0184059206156237
1964,1964-04-05,143,146859,7978900,1.7922269987091e-05,0.0184059206156237
1964,1964-04-12,121,146859,7978900,1.51649976813847e-05,0.0184059206156237
1964,1964-04-19,125,146859,7978900,1.56663199187858e-05,0.0184059206156237
1964,1964-04-26,100,146859,7978900,1.25330559350286e-05,0.0184059206156237
1964,1964-05-02,110,146859,7978900,1.37863615285315e-05,0.0184059206156237
1964,1964-05-09,147,146859,7978900,1.84235922244921e-05,0.0184059206156237
1964,1964-05-16,179,146859,7978900,2.24341701237013e-05,0.0184059206156237
1964,1964-05-23,175,146859,7978900,2.19328478863001e-05,0.0184059206156237
1964,1964-05-30,239,146859,7978900,2.99540036847184e-05,0.0184059206156237
1964,1964-06-06,229,146859,7978900,2.87006980912156e-05,0.0184059206156237
1964,1964-06-13,256,146859,7978900,3.20846231936733e-05,0.0184059206156237
1964,1964-06-20,235,146859,7978900,2.94526814473173e-05,0.0184059206156237
1964,1964-06-27,330,146859,7978900,4.13590845855945e-05,0.0184059206156237
1964,1964-07-03,327,146859,7978900,4.09830929075437e-05,0.0184059206156237
1964,1964-07-10,375,146859,7978900,4.69989597563574e-05,0.0184059206156237
1964,1964-07-17,318,146859,7978900,3.98551178733911e-05,0.0184059206156237
1964,1964-07-24,423,146859,7978900,5.30148266051711e-05,0.0184059206156237
1964,1964-07-31,512,146859,7978900,6.41692463873466e-05,0.0184059206156237
1964,1964-08-07,408,146859,7978900,5.11348682149168e-05,0.0184059206156237
1964,1964-08-14,347,146859,7978900,4.34897040945494e-05,0.0184059206156237
1964,1964-08-21,260,146859,7978900,3.25859454310745e-05,0.0184059206156237
1964,1964-08-28,187,146859,7978900,2.34368145985036e-05,0.0184059206156237
1964,1964-09-03,180,146859,7978900,2.25595006830516e-05,0.0184059206156237
1964,1964-09-10,149,146859,7978900,1.86742533431927e-05,0.0184059206156237
1964,1964-09-17,160,146859,7978900,2.00528894960458e-05,0.0184059206156237
1964,1964-09-24,132,146859,7978900,1.65436338342378e-05,0.0184059206156237
1964,1964-10-01,132,146859,7978900,1.65436338342378e-05,0.0184059206156237
1964,1964-10-08,194,146859,7978900,2.43141285139556e-05,0.0184059206156237
1964,1964-10-15,238,146859,7978900,2.98286731253682e-05,0.0184059206156237
1964,1964-10-22,247,146859,7978900,3.09566481595207e-05,0.0184059206156237
1964,1964-10-29,299,146859,7978900,3.74738372457356e-05,0.0184059206156237
1964,1964-11-04,316,146859,7978900,3.96044567546905e-05,0.0184059206156237
1964,1964-11-11,469,146859,7978900,5.87800323352843e-05,0.0184059206156237
1964,1964-11-18,539,146859,7978900,6.75531714898044e-05,0.0184059206156237
1964,1964-11-25,563,146859,7978900,7.05611049142112e-05,0.0184059206156237
1964,1964-12-02,679,146859,7978900,8.50994497988445e-05,0.0184059206156237
1964,1964-12-09,695,146859,7978900,8.7104738748449e-05,0.0184059206156237
1964,1964-12-16,810,146859,7978900,0.000101517753073732,0.0184059206156237
1964,1964-12-23,666,146859,7978900,8.34701525272907e-05,0.0184059206156237
1964,1964-12-31,1157,146859,7978900,0.000145007457168281,0.0184059206156237
1965,1965-01-07,1172,142776,7948270,0.000147453471006898,0.0179631542461441
1965,1965-01-14,1042,142776,7948270,0.00013109771057098,0.0179631542461441
1965,1965-01-21,959,142776,7948270,0.000120655186600355,0.0179631542461441
1965,1965-01-28,1071,142776,7948270,0.000134746303283608,0.0179631542461441
1965,1965-02-04,1375,142776,7948270,0.000172993619995295,0.0179631542461441
1965,1965-02-11,1819,142776,7948270,0.000228854832561048,0.0179631542461441
1965,1965-02-18,1745,142776,7948270,0.000219544630466756,0.0179631542461441
1965,1965-02-25,1848,142776,7948270,0.000232503425273676,0.0179631542461441
1965,1965-03-04,1900,142776,7948270,0.000239045729448043,0.0179631542461441
1965,1965-03-11,1444,142776,7948270,0.000181674754380513,0.0179631542461441
1965,1965-03-18,1540,142776,7948270,0.00019375285439473,0.0179631542461441
1965,1965-03-25,1089,142776,7948270,0.000137010947036273,0.0179631542461441
1965,1965-04-01,3946,142776,7948270,0.000496460236001042,0.0179631542461441
1965,1965-04-08,3152,142776,7948270,0.000396564283800123,0.0179631542461441
1965,1965-04-15,2358,142776,7948270,0.000296668331599203,0.0179631542461441
1965,1965-04-22,2431,142776,7948270,0.000305852720151681,0.0179631542461441
1965,1965-04-29,2337,142776,7948270,0.000294026247221093,0.0179631542461441
1965,1965-05-06,1708,142776,7948270,0.00021488952941961,0.0179631542461441
1965,1965-05-13,1382,142776,7948270,0.000173874314787998,0.0179631542461441
1965,1965-05-20,1101,142776,7948270,0.00013852070953805,0.0179631542461441
1965,1965-05-27,991,142776,7948270,0.000124681219938427,0.0179631542461441
1965,1965-06-03,959,142776,7948270,0.000120655186600355,0.0179631542461441
1965,1965-06-10,773,142776,7948270,9.72538678228092e-05,0.0179631542461441
1965,1965-06-17,855,142776,7948270,0.00010757057825162,0.0179631542461441
1965,1965-06-24,710,142776,7948270,8.93276146884794e-05,0.0179631542461441
1965,1965-07-01,629,142776,7948270,7.91367178014838e-05,0.0179631542461441
1965,1965-07-08,529,142776,7948270,6.65553636200079e-05,0.0179631542461441
1965,1965-07-15,494,142776,7948270,6.21518896564913e-05,0.0179631542461441
1965,1965-07-22,417,142776,7948270,5.24642469367548e-05,0.0179631542461441
1965,1965-07-29,398,142776,7948270,5.00737896422744e-05,0.0179631542461441
1965,1965-08-05,424,142776,7948270,5.33449417294581e-05,0.0179631542461441
1965,1965-08-12,288,142776,7948270,3.62343000426508e-05,0.0179631542461441
1965,1965-08-19,249,142776,7948270,3.13275719118752e-05,0.0179631542461441
1965,1965-08-26,183,142776,7948270,2.3023878152101e-05,0.0179631542461441
1965,1965-09-02,136,142776,7948270,1.71106416868073e-05,0.0179631542461441
1965,1965-09-09,120,142776,7948270,1.50976250177712e-05,0.0179631542461441
1965,1965-09-16,113,142776,7948270,1.42169302250678e-05,0.0179631542461441
1965,1965-09-23,99,142776,7948270,1.24555406396612e-05,0.0179631542461441
1965,1965-09-30,101,142776,7948270,1.27071677232907e-05,0.0179631542461441
1965,1965-10-07,141,142776,7948270,1.77397093958811e-05,0.0179631542461441
1965,1965-10-14,135,142776,7948270,1.69848281449926e-05,0.0179631542461441
1965,1965-10-21,164,142776,7948270,2.06334208576206e-05,0.0179631542461441
1965,1965-10-28,170,142776,7948270,2.13883021085092e-05,0.0179631542461441
1965,1965-11-04,261,142776,7948270,3.28373344136523e-05,0.0179631542461441
1965,1965-11-11,184,142776,7948270,2.31496916939158e-05,0.0179631542461441
1965,1965-11-18,153,142776,7948270,1.92494718976582e-05,0.0179631542461441
1965,1965-11-25,133,142776,7948270,1.6733201061363e-05,0.0179631542461441
1965,1965-12-02,151,142776,7948270,1.89978448140287e-05,0.0179631542461441
1965,1965-12-09,185,142776,7948270,2.32755052357305e-05,0.0179631542461441
1965,1965-12-16,140,142776,7948270,1.76138958540664e-05,0.0179631542461441
1965,1965-12-23,185,142776,7948270,2.32755052357305e-05,0.0179631542461441
1965,1965-12-31,228,142776,7948270,2.86854875337652e-05,0.0179631542461441
1966,1966-01-07,242,140904,7913600,3.05802668823292e-05,0.0178052972098666
1966,1966-01-14,269,140904,7913600,3.3992114840275e-05,0.0178052972098666
1966,1966-01-21,205,140904,7913600,2.59047715325516e-05,0.0178052972098666
1966,1966-01-28,249,140904,7913600,3.14648200566114e-05,0.0178052972098666
1966,1966-02-04,383,140904,7913600,4.83976951071573e-05,0.0178052972098666
1966,1966-02-11,388,140904,7913600,4.90295188030732e-05,0.0178052972098666
1966,1966-02-18,397,140904,7913600,5.01668014557218e-05,0.0178052972098666
1966,1966-02-25,427,140904,7913600,5.39577436312171e-05,0.0178052972098666
1966,1966-03-04,376,140904,7913600,4.75131419328751e-05,0.0178052972098666
1966,1966-03-11,477,140904,7913600,6.02759805903761e-05,0.0178052972098666
1966,1966-03-18,392,140904,7913600,4.95349777598059e-05,0.0178052972098666
1966,1966-03-25,418,140904,7913600,5.28204609785685e-05,0.0178052972098666
1966,1966-04-01,533,140904,7913600,6.7352405984634e-05,0.0178052972098666
1966,1966-04-08,387,140904,7913600,4.890315406389e-05,0.0178052972098666
1966,1966-04-15,510,140904,7913600,6.4446016983421e-05,0.0178052972098666
1966,1966-04-22,605,140904,7913600,7.64506672058229e-05,0.0178052972098666
1966,1966-04-29,525,140904,7913600,6.63414880711686e-05,0.0178052972098666
1966,1966-05-06,459,140904,7913600,5.80014152850789e-05,0.0178052972098666
1966,1966-05-13,429,140904,7913600,5.42104731095835e-05,0.0178052972098666
1966,1966-05-20,456,140904,7913600,5.76223210675293e-05,0.0178052972098666
1966,1966-05-27,621,140904,7913600,7.84725030327537e-05,0.0178052972098666
1966,1966-06-03,479,140904,7913600,6.05287100687424e-05,0.0178052972098666
1966,1966-06-10,752,140904,7913600,9.50262838657501e-05,0.0178052972098666
1966,1966-06-17,609,140904,7913600,7.69561261625556e-05,0.0178052972098666
1966,1966-06-24,714,140904,7913600,9.02244237767893e-05,0.0178052972098666
1966,1966-07-01,717,140904,7913600,9.06035179943389e-05,0.0178052972098666
1966,1966-07-08,839,140904,7913600,0.000106020016174687,0.0178052972098666
1966,1966-07-15,781,140904,7913600,9.86908613020623e-05,0.0178052972098666
1966,1966-07-22,812,140904,7913600,0.000102608168216741,0.0178052972098666
1966,1966-07-29,855,140904,7913600,0.000108041852001617,0.0178052972098666
1966,1966-08-05,978,140904,7913600,0.000123584714921148,0.0178052972098666
1966,1966-08-12,965,140904,7913600,0.000121941973311767,0.0178052972098666
1966,1966-08-19,828,140904,7913600,0.000104630004043672,0.0178052972098666
1966,1966-08-26,600,140904,7913600,7.5818843509907e-05,0.0178052972098666
1966,1966-09-02,403,140904,7913600,5.09249898908209e-05,0.0178052972098666
1966,1966-09-09,401,140904,7913600,5.06722604124545e-05,0.0178052972098666
1966,1966-09-16,327,140904,7913600,4.13212697128993e-05,0.0178052972098666
1966,1966-09-23,340,140904,7913600,4.29640113222806e-05,0.0178052972098666
1966,1966-09-30,344,140904,7913600,4.34694702790133e-05,0.0178052972098666
1966,1966-10-07,449,140904,7913600,5.67377678932471e-05,0.0178052972098666
1966,1966-10-14,694,140904,7913600,8.76971289931258e-05,0.0178052972098666
1966,1966-10-21,889,140904,7913600,0.000112338253133846,0.0178052972098666
1966,1966-10-28,1031,140904,7913600,0.000130282046097857,0.0178052972098666
1966,1966-11-04,1058,140904,7913600,0.000133693894055803,0.0178052972098666
1966,1966-11-11,1238,140904,7913600,0.000156439547108775,0.0178052972098666
1966,1966-11-18,1343,140904,7913600,0.000169707844723008,0.0178052972098666
1966,1966-11-25,1727,140904,7913600,0.000218231904569349,0.0178052972098666
1966,1966-12-02,2177,140904,7913600,0.000275096037201779,0.0178052972098666
1966,1966-12-09,2498,140904,7913600,0.00031565911847958,0.0178052972098666
1966,1966-12-16,2527,140904,7913600,0.000319323695915892,0.0178052972098666
1966,1966-12-23,2861,140904,7913600,0.000361529518803073,0.0178052972098666
1966,1966-12-31,3361,140904,7913600,0.000424711888394662,0.0178052972098666
1967,1967-01-07,5105,134337,7880760,0.000647780163334501,0.0170461985899837
1967,1967-01-14,3994,134337,7880760,0.000506803912313026,0.0170461985899837
1967,1967-01-21,3563,134337,7880760,0.000452113755526117,0.0170461985899837
1967,1967-01-28,3357,134337,7880760,0.000425974144625645,0.0170461985899837
1967,1967-02-04,4402,134337,7880760,0.000558575568853765,0.0170461985899837
1967,1967-02-11,4967,134337,7880760,0.000630269161857486,0.0170461985899837
1967,1967-02-18,5245,134337,7880760,0.000665544947441617,0.0170461985899837
1967,1967-02-25,5464,134337,7880760,0.00069333414543775,0.0170461985899837
1967,1967-03-04,4933,134337,7880760,0.000625954857145758,0.0170461985899837
1967,1967-03-11,4084,134337,7880760,0.000518224130667601,0.0170461985899837
